学科代码,学科名称,学科门类,学校代码,学校名称,评估等级,省份,城市
303,社会学,人文社科类,10019,中国农业大学,B,北京市,北京市
303,社会学,人文社科类,10294,河海大学,B,江苏省,南京市
303,社会学,人文社科类,10335,浙江大学,B,浙江省,杭州市
303,社会学,人文社科类,10384,厦门大学,B,福建省,厦门市
303,社会学,人文社科类,10486,武汉大学,B,湖北省,武汉市
303,社会学,人文社科类,10511,华中师范大学,B,湖北省,武汉市
303,社会学,人文社科类,10027,北京师范大学,B-,北京市,北京市
303,社会学,人文社科类,10034,中央财经大学,B-,北京市,北京市
303,社会学,人文社科类,10053,中国政法大学,B-,北京市,北京市
303,社会学,人文社科类,10422,山东大学,B-,山东省,济南市
303,社会学,人文社科类,10533,中南大学,B-,湖南省,长沙市
303,社会学,人文社科类,10691,云南民族大学,B-,云南省,昆明市
303,社会学,人文社科类,10698,西安交通大学,B-,陕西省,西安市
303,社会学,人文社科类,10213,哈尔滨工业大学,C+,黑龙江省,哈尔滨市
303,社会学,人文社科类,10345,浙江师范大学,C+,浙江省,金华市
303,社会学,人文社科类,10357,安徽大学,C+,安徽省,合肥市
303,社会学,人文社科类,10610,四川大学,C+,四川省,成都市
303,社会学,人文社科类,10651,西南财经大学,C+,四川省,成都市
303,社会学,人文社科类,10673,云南大学,C+,云南省,昆明市
303,社会学,人文社科类,10285,苏州大学,C,江苏省,苏州市
303,社会学,人文社科类,10319,南京师范大学,C,江苏省,南京市
303,社会学,人文社科类,10427,济南大学,C,山东省,济南市
303,社会学,人文社科类,10635,西南大学,C,重庆市,重庆市
303,社会学,人文社科类,10672,贵州民族大学,C,贵州省,贵阳市
303,社会学,人文社科类,10712,西北农林科技大学,C,陕西省,咸阳市
303,社会学,人文社科类,10730,兰州大学,C,甘肃省,兰州市
303,社会学,人文社科类,10166,沈阳师范大学,C-,辽宁省,沈阳市
303,社会学,人文社科类,10217,哈尔滨工程大学,C-,黑龙江省,哈尔滨市
303,社会学,人文社科类,10418,赣南师范大学,C-,江西省,赣州市
303,社会学,人文社科类,10542,湖南师范大学,C-,湖南省,长沙市
303,社会学,人文社科类,10681,云南师范大学,C-,云南省,昆明市
303,社会学,人文社科类,10742,西北民族大学,C-,甘肃省,兰州市
304,民族学,人文社科类,10052,中央民族大学,A+,北京市,北京市
304,民族学,人文社科类,10673,云南大学,A+,云南省,昆明市
304,民族学,人文社科类,10524,中南民族大学,A-,湖北省,武汉市
304,民族学,人文社科类,10558,中山大学,B+,广东省,广州市
304,民族学,人文社科类,10656,西南民族大学,B+,四川省,成都市
304,民族学,人文社科类,10730,兰州大学,B+,甘肃省,兰州市
304,民族学,人文社科类,10126,内蒙古大学,B,内蒙古自治区,呼和浩特市
304,民族学,人文社科类,10608,广西民族大学,B,广西壮族自治区,南宁市
304,民族学,人文社科类,10691,云南民族大学,B,云南省,昆明市
304,民族学,人文社科类,10384,厦门大学,B-,福建省,厦门市
304,民族学,人文社科类,10718,陕西师范大学,B-,陕西省,西安市
304,民族学,人文社科类,10749,宁夏大学,B-,宁夏回族自治区,银川市
304,民族学,人文社科类,10610,四川大学,C+,四川省,成都市
304,民族学,人文社科类,10742,西北民族大学,C+,甘肃省,兰州市
304,民族学,人文社科类,10762,新疆师范大学,C+,新疆维吾尔自治区,乌鲁木齐市
304,民族学,人文社科类,10135,内蒙古师范大学,C,内蒙古自治区,呼和浩特市
304,民族学,人文社科类,10517,湖北民族学院,C,湖北省,恩施土家族苗族自治州
304,民族学,人文社科类,10695,西藏民族大学,C,西藏自治区,咸阳市
304,民族学,人文社科类,10531,吉首大学,C-,湖南省,湘西土家族苗族自治州
304,民族学,人文社科类,10672,贵州民族大学,C-,贵州省,贵阳市
304,民族学,人文社科类,11407,北方民族大学,C-,宁夏回族自治区,银川市
305,马克思主义理论,人文社科类,10002,中国人民大学,A+,北京市,北京市
305,马克思主义理论,人文社科类,10003,清华大学,A+,北京市,北京市
305,马克思主义理论,人文社科类,10200,东北师范大学,A+,吉林省,长春市
305,马克思主义理论,人文社科类,10486,武汉大学,A+,湖北省,武汉市
305,马克思主义理论,人文社科类,10001,北京大学,A,北京市,北京市
305,马克思主义理论,人文社科类,10183,吉林大学,A,吉林省,长春市
305,马克思主义理论,人文社科类,10246,复旦大学,A,上海市,上海市
305,马克思主义理论,人文社科类,10319,南京师范大学,A,江苏省,南京市
305,马克思主义理论,人文社科类,10422,山东大学,A,山东省,济南市
305,马克思主义理论,人文社科类,10511,华中师范大学,A,湖北省,武汉市
305,马克思主义理论,人文社科类,10558,中山大学,A,广东省,广州市
305,马克思主义理论,人文社科类,10027,北京师范大学,A-,北京市,北京市
305,马克思主义理论,人文社科类,10028,首都师范大学,A-,北京市,北京市
305,马克思主义理论,人文社科类,10055,南开大学,A-,天津市,天津市
305,马克思主义理论,人文社科类,10269,华东师范大学,A-,上海市,上海市
305,马克思主义理论,人文社科类,10335,浙江大学,A-,浙江省,杭州市
305,马克思主义理论,人文社科类,10394,福建师范大学,A-,福建省,福州市
305,马克思主义理论,人文社科类,10414,江西师范大学,A-,江西省,南昌市
305,马克思主义理论,人文社科类,10533,中南大学,A-,湖南省,长沙市
305,马克思主义理论,人文社科类,10574,华南师范大学,A-,广东省,广州市
305,马克思主义理论,人文社科类,10610,四川大学,A-,四川省,成都市
305,马克思主义理论,人文社科类,10635,西南大学,A-,重庆市,重庆市
305,马克思主义理论,人文社科类,10698,西安交通大学,A-,陕西省,西安市
305,马克思主义理论,人文社科类,10004,北京交通大学,B+,北京市,北京市
305,马克思主义理论,人文社科类,10034,中央财经大学,B+,北京市,北京市
305,马克思主义理论,人文社科类,10065,天津师范大学,B+,天津市,天津市
305,马克思主义理论,人文社科类,10140,辽宁大学,B+,辽宁省,沈阳市
305,马克思主义理论,人文社科类,10231,哈尔滨师范大学,B+,黑龙江省,哈尔滨市
305,马克思主义理论,人文社科类,10247,同济大学,B+,上海市,上海市
305,马克思主义理论,人文社科类,10272,上海财经大学,B+,上海市,上海市
305,马克思主义理论,人文社科类,10280,上海大学,B+,上海市,上海市
305,马克思主义理论,人文社科类,10284,南京大学,B+,江苏省,南京市
305,马克思主义理论,人文社科类,10285,苏州大学,B+,江苏省,苏州市
305,马克思主义理论,人文社科类,10294,河海大学,B+,江苏省,南京市
305,马克思主义理论,人文社科类,10359,合肥工业大学,B+,安徽省,合肥市
305,马克思主义理论,人文社科类,10445,山东师范大学,B+,山东省,济南市
305,马克思主义理论,人文社科类,10459,郑州大学,B+,河南省,郑州市
305,马克思主义理论,人文社科类,10487,华中科技大学,B+,湖北省,武汉市
305,马克思主义理论,人文社科类,10497,武汉理工大学,B+,湖北省,武汉市
305,马克思主义理论,人文社科类,10530,湘潭大学,B+,湖南省,湘潭市
305,马克思主义理论,人文社科类,10532,湖南大学,B+,湖南省,长沙市
305,马克思主义理论,人文社科类,10602,广西师范大学,B+,广西壮族自治区,桂林市
305,马克思主义理论,人文社科类,10613,西南交通大学,B+,四川省,成都市
305,马克思主义理论,人文社科类,10718,陕西师范大学,B+,陕西省,西安市
305,马克思主义理论,人文社科类,10730,兰州大学,B+,甘肃省,兰州市
305,马克思主义理论,人文社科类,91001,国防大学,B+,台湾省,台湾省
305,马克思主义理论,人文社科类,10008,北京科技大学,B,北京市,北京市
305,马克思主义理论,人文社科类,10053,中国政法大学,B,北京市,北京市
305,马克思主义理论,人文社科类,10094,河北师范大学,B,河北省,石家庄市
305,马克思主义理论,人文社科类,10151,大连海事大学,B,辽宁省,大连市
305,马克思主义理论,人文社科类,10212,黑龙江大学,B,黑龙江省,哈尔滨市
305,马克思主义理论,人文社科类,10217,哈尔滨工程大学,B,黑龙江省,哈尔滨市
305,马克思主义理论,人文社科类,10248,上海交通大学,B,上海市,上海市
305,马克思主义理论,人文社科类,10270,上海师范大学,B,上海市,上海市
305,马克思主义理论,人文社科类,10287,南京航空航天大学,B,江苏省,南京市
305,马克思主义理论,人文社科类,10345,浙江师范大学,B,浙江省,金华市
305,马克思主义理论,人文社科类,10370,安徽师范大学,B,安徽省,芜湖市
305,马克思主义理论,人文社科类,10384,厦门大学,B,福建省,厦门市
305,马克思主义理论,人文社科类,10475,河南大学,B,河南省,开封市
305,马克思主义理论,人文社科类,10491,中国地质大学,B,,
305,马克思主义理论,人文社科类,10534,湖南科技大学,B,湖南省,湘潭市
305,马克思主义理论,人文社科类,10542,湖南师范大学,B,湖南省,长沙市
305,马克思主义理论,人文社科类,10561,华南理工大学,B,广东省,广州市
305,马克思主义理论,人文社科类,10663,贵州师范大学,B,贵州省,贵阳市
305,马克思主义理论,人文社科类,10700,西安理工大学,B,陕西省,西安市
305,马克思主义理论,人文社科类,10755,新疆大学,B,新疆维吾尔自治区,乌鲁木齐市
305,马克思主义理论,人文社科类,10762,新疆师范大学,B,新疆维吾尔自治区,乌鲁木齐市
305,马克思主义理论,人文社科类,11117,扬州大学,B,江苏省,扬州市
305,马克思主义理论,人文社科类,11414,中国石油大学,B,,
305,马克思主义理论,人文社科类,10006,北京航空航天大学,B-,北京市,北京市
305,马克思主义理论,人文社科类,10075,河北大学,B-,河北省,保定市
305,马克思主义理论,人文社科类,10108,山西大学,B-,山西省,太原市
305,马克思主义理论,人文社科类,10126,内蒙古大学,B-,内蒙古自治区,呼和浩特市
305,马克思主义理论,人文社科类,10165,辽宁师范大学,B-,辽宁省,大连市
305,马克思主义理论,人文社科类,10214,哈尔滨理工大学,B-,黑龙江省,哈尔滨市
305,马克思主义理论,人文社科类,10251,华东理工大学,B-,上海市,上海市
305,马克思主义理论,人文社科类,10288,南京理工大学,B-,江苏省,南京市
305,马克思主义理论,人文社科类,10290,中国矿业大学,B-,江苏省,徐州市
305,马克思主义理论,人文社科类,10295,江南大学,B-,江苏省,无锡市
305,马克思主义理论,人文社科类,10299,江苏大学,B-,江苏省,镇江市
305,马克思主义理论,人文社科类,10320,江苏师范大学,B-,江苏省,徐州市
305,马克思主义理论,人文社科类,10351,温州大学,B-,浙江省,温州市
305,马克思主义理论,人文社科类,10357,安徽大学,B-,安徽省,合肥市
305,马克思主义理论,人文社科类,10446,曲阜师范大学,B-,山东省,济宁市
305,马克思主义理论,人文社科类,10512,湖北大学,B-,湖北省,武汉市
305,马克思主义理论,人文社科类,10524,中南民族大学,B-,湖北省,武汉市
305,马克思主义理论,人文社科类,10593,广西大学,B-,广西壮族自治区,南宁市
305,马克思主义理论,人文社科类,10651,西南财经大学,B-,四川省,成都市
305,马克思主义理论,人文社科类,10673,云南大学,B-,云南省,昆明市
305,马克思主义理论,人文社科类,10704,西安科技大学,B-,陕西省,西安市
305,马克思主义理论,人文社科类,10736,西北师范大学,B-,甘肃省,兰州市
305,马克思主义理论,人文社科类,11658,海南师范大学,B-,海南省,海口市
305,马克思主义理论,人文社科类,10007,北京理工大学,C+,北京市,北京市
305,马克思主义理论,人文社科类,10080,河北工业大学,C+,河北省,天津市
305,马克思主义理论,人文社科类,10118,山西师范大学,C+,山西省,临汾市
305,马克思主义理论,人文社科类,10213,哈尔滨工业大学,C+,黑龙江省,哈尔滨市
305,马克思主义理论,人文社科类,10225,东北林业大学,C+,黑龙江省,哈尔滨市
305,马克思主义理论,人文社科类,10276,华东政法大学,C+,上海市,上海市
305,马克思主义理论,人文社科类,10338,浙江理工大学,C+,浙江省,杭州市
305,马克思主义理论,人文社科类,10346,杭州师范大学,C+,浙江省,杭州市
305,马克思主义理论,人文社科类,10353,浙江工商大学,C+,浙江省,杭州市
305,马克思主义理论,人文社科类,10386,福州大学,C+,福建省,福州市
305,马克思主义理论,人文社科类,10389,福建农林大学,C+,福建省,福州市
305,马克思主义理论,人文社科类,10406,南昌航空大学,C+,江西省,南昌市
305,马克思主义理论,人文社科类,10421,江西财经大学,C+,江西省,南昌市
305,马克思主义理论,人文社科类,10460,河南理工大学,C+,河南省,焦作市
305,马克思主义理论,人文社科类,10476,河南师范大学,C+,河南省,新乡市
305,马克思主义理论,人文社科类,10477,信阳师范学院,C+,河南省,信阳市
305,马克思主义理论,人文社科类,10490,武汉工程大学,C+,湖北省,武汉市
305,马克思主义理论,人文社科类,10520,中南财经政法大学,C+,湖北省,武汉市
305,马克思主义理论,人文社科类,10589,海南大学,C+,海南省,海口市
305,马克思主义理论,人文社科类,10617,重庆邮电大学,C+,重庆市,重庆市
305,马克思主义理论,人文社科类,10623,西华大学,C+,四川省,成都市
305,马克思主义理论,人文社科类,10637,重庆师范大学,C+,重庆市,重庆市
305,马克思主义理论,人文社科类,10710,长安大学,C+,陕西省,西安市
305,马克思主义理论,人文社科类,11075,三峡大学,C+,湖北省,宜昌市
