学科代码,学科名称,学科门类,学校代码,学校名称,评估等级
0701,数学,理学,10359,合肥工业大学,B-
0701,数学,理学,10414,江西师范大学,B-
0701,数学,理学,10445,山东师范大学,B-
0701,数学,理学,10446,曲阜师范大学,B-
0701,数学,理学,10512,湖北大学,B-
0701,数学,理学,10636,四川师范大学,B-
0701,数学,理学,10637,重庆师范大学,B-
0701,数学,理学,10657,贵州大学,B-
0701,数学,理学,11117,扬州大学,B-
0701,数学,理学,11646,宁波大学,B-
0701,数学,理学,10009,北方工业大学,C+
0701,数学,理学,10145,东北大学,C+
0701,数学,理学,10165,辽宁师范大学,C+
0701,数学,理学,10255,东华大学,C+
0701,数学,理学,10299,江苏大学,C+
0701,数学,理学,10338,浙江理工大学,C+
0701,数学,理学,10346,杭州师范大学,C+
0701,数学,理学,10351,温州大学,C+
0701,数学,理学,10403,南昌大学,C+
0701,数学,理学,10423,中国海洋大学,C+
0701,数学,理学,10475,河南大学,C+
0701,数学,理学,10476,河南师范大学,C+
0701,数学,理学,10559,暨南大学,C+
0701,数学,理学,10560,汕头大学,C+
0701,数学,理学,10593,广西大学,C+
0701,数学,理学,10663,贵州师范大学,C+
0701,数学,理学,10749,宁夏大学,C+
0701,数学,理学,11414,中国石油大学,C+
0701,数学,理学,10019,中国农业大学,C
0701,数学,理学,10079,华北电力大学,C
0701,数学,理学,10081,华北理工大学,C
0701,数学,理学,10110,中北大学,C
0701,数学,理学,10203,吉林师范大学,C
0701,数学,理学,10214,哈尔滨理工大学,C
0701,数学,理学,10231,哈尔滨师范大学,C
0701,数学,理学,10252,上海理工大学,C
0701,数学,理学,10337,浙江工业大学,C
0701,数学,理学,10370,安徽师范大学,C
0701,数学,理学,10491,中国地质大学,C
0701,数学,理学,10536,长沙理工大学,C
0701,数学,理学,10595,桂林电子科技大学,C
0701,数学,理学,10613,西南交通大学,C
0701,数学,理学,10616,成都理工大学,C
0701,数学,理学,10681,云南师范大学,C
0701,数学,理学,11066,烟台大学,C
0701,数学,理学,91004,陆军工程大学,C
0701,数学,理学,10010,北京化工大学,C-
0701,数学,理学,10059,中国民航大学,C-
0701,数学,理学,10065,天津师范大学,C-
0701,数学,理学,10075,河北大学,C-
0701,数学,理学,10078,华北水利水电大学,C-
0701,数学,理学,10118,山西师范大学,C-
0701,数学,理学,10140,辽宁大学,C-
0701,数学,理学,10166,沈阳师范大学,C-
0701,数学,理学,10167,渤海大学,C-
0701,数学,理学,10212,黑龙江大学,C-
0701,数学,理学,10294,河海大学,C-
0701,数学,理学,10390,集美大学,C-
0701,数学,理学,10460,河南理工大学,C-
0701,数学,理学,10477,信阳师范学院,C-
0701,数学,理学,10513,湖北师范大学,C-
0701,数学,理学,10608,广西民族大学,C-
0701,数学,理学,10615,西南石油大学,C-
0701,数学,理学,10638,西华师范大学,C-
0701,数学,理学,10674,昆明理工大学,C-
0701,数学,理学,11065,青岛大学,C-
0801,力学,工学,10001,北京大学,A+
0801,力学,工学,10003,清华大学,A+
0801,力学,工学,10213,哈尔滨工业大学,A
0801,力学,工学,10698,西安交通大学,A
0801,力学,工学,10006,北京航空航天大学,A-
0801,力学,工学,10056,天津大学,A-
0801,力学,工学,10141,大连理工大学,A-
0801,力学,工学,10287,南京航空航天大学,A-
0801,力学,工学,10007,北京理工大学,B+
0801,力学,工学,10247,同济大学,B+
0801,力学,工学,10248,上海交通大学,B+
0801,力学,工学,10280,上海大学,B+
0801,力学,工学,10335,浙江大学,B+
0801,力学,工学,10358,中国科学技术大学,B+
0801,力学,工学,10487,华中科技大学,B+
0801,力学,工学,10699,西北工业大学,B+
0801,力学,工学,10004,北京交通大学,B
0801,力学,工学,10217,哈尔滨工程大学,B
0801,力学,工学,10288,南京理工大学,B
0801,力学,工学,10290,中国矿业大学,B
0801,力学,工学,10294,河海大学,B
0801,力学,工学,10613,西南交通大学,B
0801,力学,工学,10730,兰州大学,B
0801,力学,工学,91002,国防科技大学,B
0801,力学,工学,10005,北京工业大学,B-
0801,力学,工学,10008,北京科技大学,B-
0801,力学,工学,10286,东南大学,B-
0801,力学,工学,10497,武汉理工大学,B-
0801,力学,工学,10532,湖南大学,B-
0801,力学,工学,10558,中山大学,B-
0801,力学,工学,10610,四川大学,B-
0801,力学,工学,10611,重庆大学,B-
0801,力学,工学,10112,太原理工大学,C+
0801,力学,工学,10147,辽宁工程技术大学,C+
0801,力学,工学,10246,复旦大学,C+
0801,力学,工学,10486,武汉大学,C+
0801,力学,工学,10530,湘潭大学,C+
0801,力学,工学,10559,暨南大学,C+
0801,力学,工学,10561,华南理工大学,C+
0801,力学,工学,10674,昆明理工大学,C+
0801,力学,工学,11414,中国石油大学,C+
0801,力学,工学,10145,东北大学,C
0801,力学,工学,10183,吉林大学,C
0801,力学,工学,10299,江苏大学,C
0801,力学,工学,10422,山东大学,C
0801,力学,工学,10459,郑州大学,C
0801,力学,工学,10533,中南大学,C
0801,力学,工学,11646,宁波大学,C
0801,力学,工学,10107,石家庄铁道大学,C-
0801,力学,工学,10128,内蒙古工业大学,C-
0801,力学,工学,10150,大连交通大学,C-
0801,力学,工学,10216,燕山大学,C-
0801,力学,工学,10359,合肥工业大学,C-
0801,力学,工学,10384,厦门大学,C-
0801,力学,工学,10403,南昌大学,C-
0801,力学,工学,10710,长安大学,C-
0802,机械工程,工学,10003,清华大学,A+
0802,机械工程,工学,10213,哈尔滨工业大学,A+
0802,机械工程,工学,10248,上海交通大学,A+
0802,机械工程,工学,10487,华中科技大学,A+
0802,机械工程,工学,10007,北京理工大学,A
0802,机械工程,工学,10056,天津大学,A
0802,机械工程,工学,10141,大连理工大学,A
0802,机械工程,工学,10335,浙江大学,A
0802,机械工程,工学,10698,西安交通大学,A
0802,机械工程,工学,10006,北京航空航天大学,A-
0802,机械工程,工学,10183,吉林大学,A-
0802,机械工程,工学,10216,燕山大学,A-
0802,机械工程,工学,10247,同济大学,A-
0802,机械工程,工学,10287,南京航空航天大学,A-
0802,机械工程,工学,10532,湖南大学,A-
0802,机械工程,工学,10533,中南大学,A-
0802,机械工程,工学,10561,华南理工大学,A-
0802,机械工程,工学,10611,重庆大学,A-
0802,机械工程,工学,91002,国防科技大学,A-
0802,机械工程,工学,10004,北京交通大学,B+
0802,机械工程,工学,10005,北京工业大学,B+
0802,机械工程,工学,10008,北京科技大学,B+
0802,机械工程,工学,10112,太原理工大学,B+
0802,机械工程,工学,10145,东北大学,B+
0802,机械工程,工学,10280,上海大学,B+
0802,机械工程,工学,10286,东南大学,B+
0802,机械工程,工学,10288,南京理工大学,B+
0802,机械工程,工学,10290,中国矿业大学,B+
0802,机械工程,工学,10299,江苏大学,B+
0802,机械工程,工学,10337,浙江工业大学,B+
0802,机械工程,工学,10359,合肥工业大学,B+
0802,机械工程,工学,10422,山东大学,B+
0802,机械工程,工学,10497,武汉理工大学,B+
0802,机械工程,工学,10613,西南交通大学,B+
0802,机械工程,工学,10699,西北工业大学,B+
0802,机械工程,工学,10701,西安电子科技大学,B+
0802,机械工程,工学,11845,广东工业大学,B+
0802,机械工程,工学,10019,中国农业大学,B
0802,机械工程,工学,10080,河北工业大学,B
0802,机械工程,工学,10109,太原科技大学,B
0802,机械工程,工学,10150,大连交通大学,B
0802,机械工程,工学,10153,沈阳建筑大学,B
0802,机械工程,工学,10186,长春理工大学,B
0802,机械工程,工学,10214,哈尔滨理工大学,B
0802,机械工程,工学,10217,哈尔滨工程大学,B
0802,机械工程,工学,10251,华东理工大学,B
0802,机械工程,工学,10252,上海理工大学,B
0802,机械工程,工学,10255,东华大学,B
0802,机械工程,工学,10338,浙江理工大学,B
0802,机械工程,工学,10386,福州大学,B
0802,机械工程,工学,10486,武汉大学,B
0802,机械工程,工学,10488,武汉科技大学,B
0802,机械工程,工学,10610,四川大学,B
0802,机械工程,工学,10614,电子科技大学,B
0802,机械工程,工学,10615,西南石油大学,B
0802,机械工程,工学,10700,西安理工大学,B
0802,机械工程,工学,11414,中国石油大学,B
0802,机械工程,工学,91004,陆军工程大学,B
0802,机械工程,工学,10010,北京化工大学,B-
0802,机械工程,工学,10110,中北大学,B-
0802,机械工程,工学,10142,沈阳工业大学,B-
0802,机械工程,工学,10190,长春工业大学,B-
0802,机械工程,工学,10384,厦门大学,B-
0802,机械工程,工学,10385,华侨大学,B-
0802,机械工程,工学,10403,南昌大学,B-
0802,机械工程,工学,10424,山东科技大学,B-
0802,机械工程,工学,10433,山东理工大学,B-
0802,机械工程,工学,10464,河南科技大学,B-
0802,机械工程,工学,10534,湖南科技大学,B-
0802,机械工程,工学,10595,桂林电子科技大学,B-
0802,机械工程,工学,10657,贵州大学,B-
0802,机械工程,工学,10674,昆明理工大学,B-
0802,机械工程,工学,10710,长安大学,B-
0802,机械工程,工学,10731,兰州理工大学,B-
0802,机械工程,工学,10732,兰州交通大学,B-
0802,机械工程,工学,10013,北京邮电大学,C+
0802,机械工程,工学,10022,北京林业大学,C+
0802,机械工程,工学,10058,天津工业大学,C+
0802,机械工程,工学,10144,沈阳理工大学,C+
0802,机械工程,工学,10147,辽宁工程技术大学,C+
0802,机械工程,工学,10225,东北林业大学,C+
0802,机械工程,工学,10295,江南大学,C+
0802,机械工程,工学,10298,南京林业大学,C+
0802,机械工程,工学,10336,杭州电子科技大学,C+
0802,机械工程,工学,10426,青岛科技大学,C+
0802,机械工程,工学,10429,青岛理工大学,C+
0802,机械工程,工学,10460,河南理工大学,C+
0802,机械工程,工学,10702,西安工业大学,C+
0802,机械工程,工学,10703,西安建筑科技大学,C+
0802,机械工程,工学,10704,西安科技大学,C+
0802,机械工程,工学,10755,新疆大学,C+
0802,机械工程,工学,10856,上海工程技术大学,C+
0802,机械工程,工学,11660,重庆理工大学,C+
0802,机械工程,工学,90059,火箭军工程大学,C+
0802,机械工程,工学,10009,北方工业大学,C
0802,机械工程,工学,10057,天津科技大学,C
0802,机械工程,工学,10079,华北电力大学,C
0802,机械工程,工学,10107,石家庄铁道大学,C
0802,机械工程,工学,10143,沈阳航空航天大学,C
0802,机械工程,工学,10146,辽宁科技大学,C
0802,机械工程,工学,10220,东北石油大学,C
0802,机械工程,工学,10285,苏州大学,C
0802,机械工程,工学,10294,河海大学,C
0802,机械工程,工学,10304,南通大学,C
0802,机械工程,工学,10360,安徽工业大学,C
0802,机械工程,工学,10361,安徽理工大学,C
0802,机械工程,工学,10459,郑州大学,C
0802,机械工程,工学,10462,郑州轻工业学院,C
0802,机械工程,工学,10491,中国地质大学,C
0802,机械工程,工学,10495,武汉纺织大学,C
0802,机械工程,工学,10500,湖北工业大学,C
0802,机械工程,工学,10530,湘潭大学,C
0802,机械工程,工学,10536,长沙理工大学,C
0802,机械工程,工学,10593,广西大学,C
0802,机械工程,工学,11232,北京信息科技大学,C
0802,机械工程,工学,10066,天津职业技术师范大学,C-
0802,机械工程,工学,10081,华北理工大学,C-
0802,机械工程,工学,10151,大连海事大学,C-
0802,机械工程,工学,10254,上海海事大学,C-
0802,机械工程,工学,10259,上海应用技术大学,C-
0802,机械工程,工学,10289,江苏科技大学,C-
0802,机械工程,工学,10291,南京工业大学,C-
0802,机械工程,工学,10292,常州大学,C-
0802,机械工程,工学,10427,济南大学,C-
0802,机械工程,工学,10430,山东建筑大学,C-
0802,机械工程,工学,10431,齐鲁工业大学,C-
0802,机械工程,工学,10590,深圳大学,C-
0802,机械工程,工学,10618,重庆交通大学,C-
0802,机械工程,工学,10623,西华大学,C-
0802,机械工程,工学,10708,陕西科技大学,C-
0802,机械工程,工学,11065,青岛大学,C-
0802,机械工程,工学,11078,广州大学,C-
0803,光学工程,工学,10335,浙江大学,A+
0803,光学工程,工学,10487,华中科技大学,A+
0803,光学工程,工学,10056,天津大学,A
0803,光学工程,工学,91002,国防科技大学,A
0803,光学工程,工学,10007,北京理工大学,A-
0803,光学工程,工学,10186,长春理工大学,A-
0803,光学工程,工学,10213,哈尔滨工业大学,A-
0803,光学工程,工学,10614,电子科技大学,A-
0803,光学工程,工学,10003,清华大学,B+
0803,光学工程,工学,10005,北京工业大学,B+
0803,光学工程,工学,10006,北京航空航天大学,B+
0803,光学工程,工学,10055,南开大学,B+
0803,光学工程,工学,10252,上海理工大学,B+
0803,光学工程,工学,10285,苏州大学,B+
0803,光学工程,工学,10288,南京理工大学,B+
0803,光学工程,工学,10293,南京邮电大学,B+
0803,光学工程,工学,10590,深圳大学,B+
0803,光学工程,工学,10004,北京交通大学,B
0803,光学工程,工学,10217,哈尔滨工程大学,B
0803,光学工程,工学,10246,复旦大学,B
0803,光学工程,工学,10284,南京大学,B
0803,光学工程,工学,10286,东南大学,B
0803,光学工程,工学,10610,四川大学,B
0803,光学工程,工学,10701,西安电子科技大学,B
0803,光学工程,工学,10013,北京邮电大学,B-
0803,光学工程,工学,10075,河北大学,B-
0803,光学工程,工学,10356,中国计量大学,B-
0803,光学工程,工学,10358,中国科学技术大学,B-
0803,光学工程,工学,10422,山东大学,B-
0803,光学工程,工学,10558,中山大学,B-
0803,光学工程,工学,10699,西北工业大学,B-
0803,光学工程,工学,10702,西安工业大学,B-
0803,光学工程,工学,10108,山西大学,C+
0803,光学工程,工学,10112,太原理工大学,C+
0803,光学工程,工学,10141,大连理工大学,C+
0803,光学工程,工学,10216,燕山大学,C+
0803,光学工程,工学,10287,南京航空航天大学,C+
0803,光学工程,工学,10394,福建师范大学,C+
0803,光学工程,工学,10559,暨南大学,C+
0803,光学工程,工学,10611,重庆大学,C+
0803,光学工程,工学,10295,江南大学,C
0803,光学工程,工学,10299,江苏大学,C
0803,光学工程,工学,10320,江苏师范大学,C
0803,光学工程,工学,10384,厦门大学,C
0803,光学工程,工学,10385,华侨大学,C
0803,光学工程,工学,10406,南昌航空大学,C
0803,光学工程,工学,10486,武汉大学,C
0803,光学工程,工学,91004,陆军工程大学,C
0803,光学工程,工学,10060,天津理工大学,C-
0803,光学工程,工学,10152,大连工业大学,C-
0803,光学工程,工学,10300,南京信息工程大学,C-
0803,光学工程,工学,10332,苏州科技大学,C-
0803,光学工程,工学,10357,安徽大学,C-
0803,光学工程,工学,10359,合肥工业大学,C-
0803,光学工程,工学,10423,中国海洋大学,C-
0803,光学工程,工学,10681,云南师范大学,C-
0803,光学工程,工学,10697,西北大学,C-
0804,仪器科学与技术,工学,10003,清华大学,A+
0804,仪器科学与技术,工学,10006,北京航空航天大学,A+
0804,仪器科学与技术,工学,10056,天津大学,A
0804,仪器科学与技术,工学,10213,哈尔滨工业大学,A-
0804,仪器科学与技术,工学,10248,上海交通大学,A-
0804,仪器科学与技术,工学,10286,东南大学,A-
0804,仪器科学与技术,工学,10611,重庆大学,A-
